tempo;posizione;velocità;acc
1,8315;0,813596;0,458935602;0,391994152
1,8648;0,8295112;0,470838172;0,320010813
1,8981;0,845152;0,477476143;0,319628938
1,9314;0,8610672;0,490294294;0,369081683
1,9647;0,8778056;0,503341341;0,385311348
1,998;0,894544;0,517532866;0,356288888
2,0313;0,91238;0,528519853;0,290224603
2,0646;0,9299416;0,534471138;0,287169608
2,0979;0,9477776;0,545458125;0,320010813
2,1312;0,9661624;0,559420754;0,164778837
2,1645;0,985096;0,569492159;-0,578348897
2,1978;1,004304;0,553698365;-2,443805723
2,2311;1,0240608;0,452068735;-5,471497524
2,2644;1,0405248;0,172816149;-7,762553455
2,2977;1,0377808;-0,167551552;-6,986775453
2,331;1,0240608;-0,360739406;-4,049015092
2,3643;1,0095176;-0,416361028;-1,452268641
2,3976;0,9952488;-0,414758759;-0,108643289
2,4309;0,9818032;-0,399880547;0,326884553
2,4642;0,968632;-0,385002336;0,377291984
2,4975;0,956284;-0,373328662;0,337004227
2,5308;0,943936;-0,365775108;0,368317934
2,5641;0,931588;-0,349981315;0,432281909
2,5974;0,920612;-0,333500834;0,413760997
2,6307;0,909636;-0,322971638;0,405741633
2,664;0,8989344;-0,308322322;0,436864403
2,6973;0,889056;-0,292757424;0,43705534
2,7306;0,879452;-0,277650317;0,395812897
2,7639;0,8706712;-0,265747748;0,34025016
2,7972;0,8618904;-0,257278612;0,349033273
2,8305;0,853384;-0,244689356;0,414906621
2,8638;0,8454264;-0,22797998;0,441446897
2,8971;0,838292;-0,212872873;0,40459601
2,9304;0,831432;-0,202572573;0,397913206
2,9637;0,824572;-0,187007674;0,40803288
2,997;0,819084;-0,173960627;0,384929474
3,0303;0,8130472;-0,162515849;0,390466654
3,0636;0,808108;-0,147408742;0,385693223
3,0969;0,8034432;-0,137337337;0,396576646
3,1302;0,7987784;-0,122459126;0,441828771
3,1635;0,7952112;-0,10574975;0,430945349
3,1968;0,7919184;-0,093389389;0,406505382
3,2301;0,7889;-0,079197865;0,39142134
3,2634;0,7867048;-0,066837504;0,368126997
3,2967;0,7845096;-0,055850517;0,377101047
3,33;0,7828632;-0,041887888;0,391230403
3,3633;0,7817656;-0,029069736;0,390657591
3,3966;0,7809424;-0,016251585;0,399822579
3,4299;0,780668;-0,002975642;0,418343491
3,4632;0,780668;0,012131465;0,420061926
3,4965;0,7814912;0,026551885;0,383211039
3,5298;0,7825888;0,037309977;0,35476139
3,5631;0,7839608;0,048068068;0,379392294
3,5964;0,7856072;0,063404071;0,387411658
3,6297;0,7883512;0,074848849;0,368890746
3,663;0,7905464;0,087209209;0,364117315
3,6963;0,7941136;0,100256256;0,331467047
3,7296;0,7974064;0,108725392;0,317528629
3,7629;0,801248;0,119941275;0,342541407
3,7962;0,805364;0,131843844;0,364499189
3,8295;0,8100288;0,1444331;0,380537918
3,8628;0,814968;0,157251251;0,390275717
3,8961;0,820456;0,171213881;0,380537918
3,9294;0,8264928;0,182429763;0,370227307
3,9627;0,8325296;0,195019019;0,377673859
3,996;0,8393896;0,209668335;0,33681329
4,0293;0,8467984;0,216764097;0,316383005
4,0626;0,8536584;0,228208876;0,357625449
4,0959;0,8618904;0,241942609;0,366026687
4,1292;0,869848;0,254074074;0,340059223
4,1625;0,8789032;0,263916583;0,330512361
4,1958;0,8874096;0,274216884;0,368508871
4,2291;0,8970136;0,288637304;0,397913206
4,2624;0,9066176;0,303057724;0,364881064
4,2957;0,9173192;0,314273607;0,299771465
4,329;0,9277464;0,320453787;0,300917089
4,3623;0,938448;0,331898565;0,36583575
4,3956;0,9496984;0,347234568;0,375573549
4,4289;0,961772;0,358221555;0,349606085
4,4622;0,9735712;0,368750751;0,342923281
4,4955;0,9861936;0,38271338;0,211940335
4,5288;0,9990904;0,393471471;-0,388557282
4,5621;1,012536;0,383857858;-1,877867747
4,5954;1,0265304;0,301913247;-4,18267116
4,6287;1,0375064;0,082631298;-5,643150102
4,662;1,0328416;-0,158166834;-4,627936801
4,6953;1,02214;-0,265518852;-2,304612476
4,7286;1,012536;-0,282686019;-0,620736964
4,7619;1,0032064;-0,27696363;0,134419816
4,7952;0,9938768;-0,261398732;0,357816386
4,8285;0,9859192;-0,248809476;0,368699809
4,8618;0,9774128;-0,238738071;0,39695852
4,8951;0,9697296;-0,2217998;0,409751315
4,9284;0,9628696;-0,210126126;0,39352165
4,9617;0,9557352;-0,197994661;0,429608788
4,995;0,949424;-0,180140807;0,428272227
5,0283;0,943936;-0,16709376;0,372136679
5,0616;0,938448;-0,157709042;0,37347324
5,0949;0,9332344;-0,143746413;0,415097558
5,1282;0,928844;-0,128639306;0,423689734
5,1615;0,924728;-0,114905572;0,412042562
5,1948;0,9211608;-0,100714047;0,385502286
5,2281;0,9181424;-0,08972706;0,37347324
5,2614;0,915124;-0,077137804;0,395431022
5,2947;0,9129288;-0,062717384;0,401350077
5,328;0,911008;-0,049670337;0,388366344
5,3613;0,909636;-0,037081081;0,37901042
5,3946;0,9085384;-0,024720721;0,37901042
5,4279;0,9079896;-0,012131465;0,388175407
5,4612;0,9077152;0,000915582;0,400204453
5,4945;0,9079896;0,015336003;0,389702905
5,5278;0,9088128;0,027696363;0,35896201
5,5611;0,9099104;0,038225559;0,352852018
5,5944;0,9112824;0,050357024;0,367745123
5,6277;0,9132032;0,063861862;0,359725758
5,661;0,9156728;0,074391058;0,351897332
5,6943;0,9181424;0,085378045;0,388175407
5,7276;0,9211608;0,101171839;0,399249767
5,7609;0,9250024;0,11398999;0,357625449
5,7942;0,928844;0,12429029;0,330703298
5,8275;0,9332344;0,135277277;0,326502679
5,8608;0,9378992;0,145348682;0,346169214
5,8941;0,9428384;0,157709042;0,380728855
5,9274;0,9483264;0,171900567;0,383020102
5,9607;0,9543632;0,184260928;0,35896201
5,994;0,9606744;0,194790123;0,358771072
6,0273;0,96726;0,207150484;0,381874478
6,0606;0,9743944;0,221342009;0,375573549
6,0939;0,9820776;0,233473473;0,335094855
6,1272;0,9900352;0,243087087;0,300535214
6,1605;0,9982672;0,252700701;0,243254043
6,1938;1,0067736;0,264145479;-0,068737406
6,2271;1,0158288;0,265976643;-0,993446455
6,2604;1,0254328;0,22591992;-2,629778594
6,2937;1,034488;0,083089089;-3,891300933
6,327;1,0322928;-0,094991658;-3,347702613
6,3603;1,0246096;-0,176478478;-1,658098984
6,3936;1,0182984;-0,18517651;-0,389511968
6,4269;1,0122616;-0,177851852;0,152940729
6,4602;1,0064992;-0,167322656;0,335094855
6,4935;1,0010112;-0,154504505;0,406505382
6,5268;0,996072;-0,13825292;0,408987566
6,5601;0,991956;-0,125663664;0,37137293
6,5934;0,98784;-0,11605005;0,394094461
6,6267;0,9839984;-0,100942943;0,449848135
6,66;0,98098;-0,082631298;0,4204438
6,6933;0,9787848;-0,071415415;0,354188579
6,7266;0,9763152;-0,062488488;0,372136679
6,7599;0,9743944;-0,048068068;0,42598098
6,7932;0,9730224;-0,031358692;0,412806311
6,8265;0,9724736;-0,018769436;0,35476139
6,8598;0,9719248;-0,010071405;0,356097951
6,8931;0,9716504;0,002517851;0,420061926
6,9264;0,9719248;0,019456123;0,445265642
6,9597;0,9730224;0,034792125;0,398295081
6,993;0,9743944;0,045779112;0,349797022
7,0263;0,9760408;0,056994995;0,332039859
7,0596;0,978236;0,0670664;0,340822972
7,0929;0,9804312;0,079197865;0,362780754
7,1262;0,9834496;0,092702703;0,347505775
7,1595;0,9867424;0,102774107;0,323447683
7,1928;0,9903096;0,112616617;0,340822972
7,2261;0,9941512;0,124748081;0,376528235
7,2594;0,9985416;0,138939606;0,380728855
7,2927;1,0034808;0,151299967;0,345978277
7,326;1,0086944;0,161600267;0,289269917
7,3593;1,0141824;0,173273941;0,06988303
7,3926;1,0202192;0,177851852;-0,558300487
7,4259;1,0265304;0,157022356;-1,720344524
7,4592;1,0333904;0,059283951;-2,654600435
7,4925;1,0314696;-0,064777444;-2,274444392
7,5258;1,0265304;-0,119483483;-1,04499951
7,5591;1,0218656;-0,120856857;-0,09336831
7,5924;1,0182984;-0,106207541;0,283159926
7,6257;1,0150056;-0,094533867;0,348842336
7,659;1,0119872;-0,082860194;0,354570453
7,6923;1,0095176;-0,072102102;0,37901042
7,7256;1,007048;-0,057681682;0,405359759
7,7589;1,005676;-0,043261261;0,384929474
7,7922;1,004304;-0,032274274;0,370991056
7,8255;1,0034808;-0,019913914;0,389321031
7,8588;1,002932;-0,006637971;0,41357006
7,8921;1,002932;0,009384718;0,394285399
7,9254;1,0037552;0,020371705;0,355716076
7,9587;1,004304;0,030900901;0,372709491
7,992;1,005676;0,04486353;0,399822579
8,0253;1,0073224;0,058368368;0,402686637
8,0586;1,0095176;0,072788789;0,370609181
8,0919;1,0122616;0,084233567;0,308363641
8,1252;1,01528;0,09178712;0,280486804
8,1585;1,0182984;0,10162963;0,24344498
8,1918;1,0218656;0,113761094;-0,022339657
8,2251;1,0259816;0,115134468;-0,711241216
8,2584;1,0309208;0,074162162;-1,543727578
8,2917;1,0325672;-0,011215883;-1,673564901
8,325;1,029;-0,065921922;-0,960223375
8,3583;1,0265304;-0,072788789;-0,220341574
8,3916;1,0240608;-0,067981982;0,186354745
8,4249;1,0218656;-0,055392726;0,380728855
8,4582;1,0202192;-0,038912246;0,4204438
8,4915;1,019396;-0,025407407;0,389321031
8,5248;1,0185728;-0,013275943;0,360489507
8,5581;1,0185728;-0,002746747;0,366599499
8,5914;1,0182984;0,010071405;0,399822579
8,6247;1,0191216;0,025865199;0,383401976
8,658;1,0202192;0,03662329;0,341013909
8,6913;1,0215912;0,046694695;0,336240478
8,7246;1,0232376;0,059055055;0,294998034
8,7579;1,0254328;0,071644311;0,060336168
8,7912;1,0281768;0,073933267;-0,473524353
8,8245;1,0314696;0,043032366;-1,033543275
8,8578;1,0320184;-0,013962629;-1,029304469
8,8911;1,0295488;-0,044405739;-0,468540891
8,9244;1,0279024;-0,04074341;0,022015064
8,9577;1,0268048;-0,031312913;0,18576284
8,991;1,0259816;-0,023690691;0,194030422
9,0243;1,0254328;-0,019227227;0,163404089
