tempo;posizione;velocità;acc
0,0333;0,5298664;-0,011444778;0,162220278
0,0666;0,5293176;-0,005722389;0,135641815
0,0999;0,5293176;0,000137337;0,075038335
0,1332;0,529592;-0,000457791;0,01061611
0,1665;0,5293176;-0,001831164;0,012258171
0,1998;0,5293176;0;0,025661965
0,2331;0,5293176;0,001831164;-0,005919054
0,2664;0,529592;-0,000228896;-0,039714946
0,2997;0,5293176;-0,002746747;-0,021194034
0,333;0,5293176;-0,002746747;0,029213398
0,3663;0,5290432;0;0,058999607
0,3996;0,5293176;0,002746747;0,049452745
0,4329;0,5293176;0,003204538;0,053080552
0,4662;0,529592;0,003204538;0,1466398
0,4995;0,5293176;0,009842509;0,321156436
0,5328;0,5298664;0,027238572;0,421016612
0,5661;0,5312384;0,042574575;0,388366344
0,5994;0,5328848;0,053332666;0,336431415
0,6327;0,5348056;0,06294628;0,335285792
0,666;0,5370008;0,074619953;0,36927262
0,6993;0,5397448;0,087667;0,398486018
0,7326;0,5427632;0,102316316;0,393903524
0,7659;0,5466048;0,115821154;0,340441097
0,7992;0,5507208;0,123145812;0,331085173
0,8325;0,5545624;0,13619286;0,366217625
0,8658;0,559776;0,149697698;0,35342483
0,8991;0,5647152;0,159082416;0,356479825
0,9324;0,5702032;0,172587254;0,376719173
0,9657;0,57624;0,18517651;0,372136679
0,999;0,5825512;0,19753687;0,363926378
1,0323;0,5894112;0,209439439;0,35476139
1,0656;0,5965456;0,220197531;0,371181993
1,0989;0,6039544;0,23416016;0,387029784
1,1322;0,6121864;0,246978312;0,374618863
1,1655;0,6204184;0,259338672;0,352088269
1,1988;0,6294736;0,27078345;0,321538311
1,2321;0,6385288;0,280168168;0,314473633
1,2654;0,6481328;0,290010677;0,356479825
1,2987;0,6577368;0,303057724;0,41567037
1,332;0,668164;0,3197671;0,416625056
1,3653;0,67914;0,33372973;0,341395784
1,3986;0,6906648;0,340596597;0,312755198
1,4319;0,7016408;0,351812479;0,355143265
1,4652;0,7139888;0,365546213;0,371181993
1,4985;0,7260624;0,377906573;0,354379516
1,5318;0,7392336;0,388435769;0,349033273
1,5651;0,751856;0,400338338;0,365453876
1,5984;0,7658504;0,413843177;0,357434512
1,6317;0,7795704;0,42345679;0,363353566
1,665;0,7938392;0,438335002;0,360489507
1,6983;0,8089312;0,448635302;0,332994545
1,7316;0,8237488;0,458706707;0,354379516
1,7649;0,8393896;0,471295963;0,392185089
1,7982;0,8550304;0,486174174;0,382065415
1,8315;0,8717688;0,50082349;0,238480612
1,8648;0,8887816;0,504714715;-0,042769942
