tempo;posizione;velocità;acc
8,991;1,0320184;-0,005035702;0,059572419
9,0243;1,031744;0,001602269;0,136138251
9,0576;1,0320184;0,010986987;0,026158402
9,0909;1,033116;0,003891225;-0,10444267
9,1242;1,0322928;-0,003891225;-0,037423699
9,1575;1,0322928;0,001602269;0,035705264
9,1908;1,0325672;0,003662329;-0,007064678
9,2241;1,0328416;-0,000686687;-0,016229665
9,2574;1,0322928;-0,000457791;0,04009682
9,2907;1,0325672;0,005722389;0,010501548
9,324;1,033116;0,001373373;-0,047543373
9,3573;1,0325672;-0,001144478;-0,014893105
9,3906;1,0328416;0,001144478;0,006109992
9,4239;1,0328416;-0,000686687;0,024821841
9,4572;1,0325672;0,002975642;0,027113088
9,4905;1,033116;0,00412012;-0,048001622
9,5238;1,033116;-0,001144478;-0,100910331
9,5571;1,0328416;-0,005035702;-0,117617339
