tempo;posizione;velocità;acc
3,4965;0,7990528;0,109412079;0,39695852
3,5298;0,8031688;0,125892559;0,414524746
3,5631;0,8075592;0,139168502;0,370800118
3,5964;0,8124984;0,15061328;0,325166118
3,6297;0,817712;0,15885352;0,332230796
3,663;0,8229256;0,170984985;0,386647909
3,6963;0,8289624;0,186778779;0,38588416
3,7296;0,835548;0,197994661;0,348078587
3,7629;0,8421336;0,209210544;0,329366737
3,7962;0,8495424;0,219053053;0,334903917
3,8295;0,8566768;0,23004004;0,376146361
3,8628;0,8646344;0,246520521;0,35896201
3,8961;0,8734152;0,255218552;0,312755198
3,9294;0,8816472;0,263687688;0,357243574
3,9627;0,8907024;0,27902369;0,400013516
3,996;0,9003064;0,292528529;0,38588416
4,0293;0,9101848;0,306033367;0,33471298
4,0626;0,9208864;0,314044711;0,304544896
4,0959;0,9310392;0,323658325;0,348269524
4,1292;0,9422896;0,337392059;0,391994152
4,1625;0,95354;0,350896897;0,4024957
4,1958;0,9656136;0,365317317;0,371181993
4,2291;0,9779616;0,376990991;0,271321817
4,2624;0,9908584;0,385231231;0,007064678
4,2957;1,0034808;0,390266934;-0,800981718
4,329;1,0172008;0,365317317;-2,589490837
4,3623;1,0309208;0,239882549;-4,8120003
4,3956;1,0375064;-0,004349016;-5,491164059
4,4289;1,029;-0,205090424;-3,830582891
4,4622;1,0191216;-0,270325659;-1,649888683
4,4955;1,009792;-0,280854855;-0,333376419
4,5288;1,000188;-0,27078345;0,224924068
4,5621;0,9916816;-0,256820821;0,371563867
4,5954;0,9831752;-0,244689356;0,409560378
4,6287;0,9752176;-0,228666667;0,404786947
4,662;0,9680832;-0,216306306;0,368699809
4,6953;0,9609488;-0,206692693;0,398676955
4,7286;0,9540888;-0,19135669;0,462449993
4,7619;0,948052;-0,172587254;0,444120018
4,7952;0,9428384;-0,159540207;0,370227307
4,8285;0,9376248;-0,151528862;0,380919792
4,8618;0,9324112;-0,135735068;0,433236596
4,8951;0,9285696;-0,119254588;0,404977884
4,9284;0,924728;-0,108954288;0,376146361
4,9617;0,9211608;-0,095449449;0,375764487
4,995;0,9184168;-0,083317985;0,368126997
5,0283;0,9156728;-0,072102102;0,392376026
5,0616;0,9134776;-0,057452786;0,418534428
5,0949;0,9118312;-0,042574575;0,401731951
5,1282;0,9107336;-0,029985319;0,367172311
5,1615;0,9099104;-0,019456123;0,368126997
5,1948;0,9093616;-0,006866867;0,406696319
5,2281;0,9093616;0,00824024;0,427699416
5,2614;0,9099104;0,023347347;0,398867892
5,2947;0,911008;0,035707708;0,343305156
5,328;0,91238;0,045321321;0,313328009
5,3613;0,9140264;0,054934935;0,3291758
5,3946;0,9159472;0,066837504;0,357625449
5,4279;0,9184168;0,080342342;0,34788765
5,4612;0,9214352;0,090413747;0,330894235
5,4945;0,9244536;0,100485152;0,362971692
5,5278;0,9280208;0,113532199;0,41700693
5,5611;0,9318624;0,130241575;0,41700693
5,5944;0,9368016;0,144204204;0,342923281
5,6277;0,9417408;0,151071071;0,320392687
5,661;0,94668;0,162515849;0,37691011
5,6943;0,9524424;0,177165165;0,409369441
5,7276;0,9584792;0,192043377;0,379583231
5,7609;0,9653392;0,20371705;0,313900821
5,7942;0,9721992;0,211270604;0,294807097
5,8275;0,9793336;0,220884218;0,341586721
5,8608;0,9867424;0,234617951;0,372518553
5,8941;0,9949744;0,248351685;0,312182386
5,9274;1,0034808;0,257507508;0,099287364
5,9607;1,0119872;0,264374374;-0,521067725
5,994;1,0213168;0,249038372;-1,886841797
6,0273;1,0311952;0,152444444;-3,486513986
6,0606;1,034488;-0,026094094;-3,772728907
6,0939;1,027628;-0,155420087;-2,384615179
6,1272;1,020768;-0,186549883;-0,794298915
6,1605;1,0144568;-0,180827494;0,065109599
6,1938;1,0086944;-0,165720387;0,337386101
6,2271;1,0034808;-0,152215549;0,33471298
6,2604;0,998816;-0,145119786;0,338531725
6,2937;0,9936024;-0,132759426;0,414906621
6,327;0,9897608;-0,114905572;0,431709098
6,3603;0,9861936;-0,102545212;0,410706001
6,3936;0,9829008;-0,089269269;0,423689734
6,4269;0,9801568;-0,074162162;0,427699416
6,4602;0,9779616;-0,059283951;0,395812897
6,4935;0,9763152;-0,047152486;0,349797022
6,5268;0,9749432;-0,038225559;0,363162629
6,5601;0,9735712;-0,02426293;0,413760997
6,5934;0,9732968;-0,009155822;0,426935667
6,6267;0,9730224;0,004806807;0,414524746
6,66;0,9735712;0,019227227;0,373855114
6,6933;0,9743944;0,030672005;0,313709884
6,7266;0,9757664;0,038454454;0,301489901
6,7599;0,976864;0,048296964;0,355907014
6,7932;0,9787848;0,063404071;0,386075097
6,8265;0,9812544;0,075077744;0,385693223
6,8598;0,983724;0,088124791;0,40039539
6,8931;0,9870168;0,103460794;0,371181993
6,9264;0,9908584;0,112845512;0,341777658
6,9597;0,9944256;0,124519186;0,355143265
6,993;0,9990904;0,137566233;0,34788765
7,0263;1,0037552;0,146950951;0,352470143
7,0596;1,0086944;0,16091358;0,320774562
7,0929;1,0144568;0,174418418;0,038951197
7,1262;1,0204936;0,175562896;-0,652623483
7,1595;1,0268048;0,147866533;-1,764069152
7,1928;1,0328416;0,049670337;-2,534882786
7,2261;1,0306464;-0,062717384;-2,0857984
7,2594;1,026256;-0,109412079;-0,982181158
7,2927;1,02214;-0,114218886;-0,174898511
7,326;1,0185728;-0,106894228;0,200865976
7,3593;1,0150056;-0,096365032;0,355334202
7,3926;1,0119872;-0,081715716;0,418534428
7,4259;1,0095176;-0,065693026;0,400013516
7,4592;1,0078712;-0,055621622;0,389130093
7,4925;1,005676;-0,042345679;0,436482529
