tempo;posizione;velocità;acc
2,331;0,8248464;-0,169840507;0,441828771
2,3643;0,8196328;-0,151299967;0,442783457
2,3976;0,814968;-0,137795128;0,378628545
2,4309;0,8105776;-0,127494828;0,349797022
2,4642;0,8064616;-0,116965632;0,38588416
2,4975;0,80262;-0,102087421;0,432281909
2,5308;0,7996016;-0,08560694;0,41567037
2,5641;0,797132;-0,073933267;0,380728855
2,5974;0,7946624;-0,062488488;0,394285399
2,6307;0,7927416;-0,046008008;0,375191675
2,664;0,7919184;-0,036852186;0,348460461
2,6973;0,790272;-0,027009676;0,424262545
2,7306;0,7897232;-0,007324658;0,466268738
2,7639;0,7899976;0,007324658;0,422925985
2,7972;0,790272;0,020371705;0,383401976
2,8305;0,7913696;0,032274274;0,358771072
2,8638;0,7924672;0,043032366;0,371754805
2,8971;0,7941136;0,056994995;0,387029784
2,9304;0,7963088;0,069813146;0,375000738
2,9637;0,7987784;0,082173507;0,354188579
2,997;0,8017968;0,093618285;0,330512361
3,0303;0,8050896;0,103460794;0,3291758
3,0636;0,8086568;0,11398999;0,367554185
3,0969;0,8124984;0,129097097;0,382065415
3,1302;0,8174376;0,14031298;0,373282302
3,1635;0,821828;0,151986653;0,403450386
3,1968;0,827316;0,16915382;0,379583231
3,2301;0,8333528;0,179454121;0,306454269
3,2634;0,8393896;0,187007674;0,299962403
3,2967;0,8457008;0,196850184;0,360680445
3,33;0,8522864;0,212415082;0,390657591
3,3633;0,8599696;0,225233233;0,357052637
3,3966;0,8673784;0,235533534;0,335667666
3,4299;0,8756104;0,246749416;0,337004227
3,4632;0,8838424;0,257278612;0,359534821
3,4965;0,8926232;0,271012346;0,375573549
3,5298;0,9019528;0,283372706;0,36373544
3,5631;0,9115568;0,294359693;0,369845432
3,5964;0,9214352;0,308093427;0,371563867
3,6297;0,9321368;0,320224892;0,347314838
3,663;0,9428384;0,330525192;0,341013909
3,6963;0,9540888;0,342198866;0,354188579
3,7296;0,9656136;0,35433033;0,36029857
3,7629;0,9776872;0,366690691;0,324211432
3,7962;0,9900352;0,379051051;0,100432988
3,8295;1,002932;0,386146813;-0,657778789
3,8628;1,0161032;0,364859526;-2,317596208
3,8961;1,0298232;0,255905239;-4,49313511
3,9294;1,0375064;0,025865199;-5,377747339
3,9627;1,0306464;-0,179911912;-3,967293954
3,996;1,0210424;-0,258194194;-1,802638474
4,0293;1,0117128;-0,269181181;-0,388366344
4,0626;1,002932;-0,259338672;0,211176586
4,0959;0,9944256;-0,246062729;0,388366344
4,1292;0,986468;-0,230955622;0,416815993
4,1625;0,9790592;-0,216535202;0,380537918
4,1958;0,9721992;-0,206006006;0,356288888
4,2291;0,9653392;-0,195247915;0,396003834
4,2624;0,959028;-0,180140807;0,447938763
4,2957;0,9532656;-0,16297364;0,436100654
4,329;0,9483264;-0,149697698;0,386266035
4,3623;0,9433872;-0,138939606;0,379965106
4,3956;0,9389968;-0,126121455;0,418534428
4,4289;0,9348808;-0,110556557;0,441637834
4,4622;0,931588;-0,094076076;0,396385708
4,4955;0,928844;-0,08354688;0,337577039
4,5288;0,9261;-0,074848849;0,361826068
4,5621;0,9236304;-0,060657324;0,419489114
4,5954;0,921984;-0,044176844;0,410706001
4,6287;0,9208864;-0,03250317;0,377101047
4,662;0,9197888;-0,020371705;0,373855114
4,6953;0,9195144;-0,008011345;0,383974788
4,7286;0,91924;0,005035702;0,398104144
4,7619;0,9197888;0,019456123;0,3845476
4,7952;0,920612;0,031587588;0,350178897
4,8285;0,921984;0,041658992;0,348269524
4,8618;0,923356;0,052645979;0,399822579
4,8951;0,9252768;0,06912646;0,427126604
4,9284;0,9280208;0,084004671;0,376146361
4,9617;0,9310392;0,094304972;0,319628938
4,995;0,934332;0,103460794;0,313137072
5,0283;0,9378992;0,113532199;0,351897332
5,0616;0,9417408;0,127494828;0,376146361
5,0949;0,9464056;0,140999666;0,341968595
5,1282;0,9513448;0,149468802;0,329557675
5,1615;0,956284;0,159997998;0,389321031
5,1948;0,961772;0,176249583;0,426935667
5,2281;0,9680832;0,19135669;0,385311348
5,2614;0,9746688;0,202114781;0,331657984
5,2947;0,9815288;0,212643977;0,303017398
5,328;0,9889376;0,220655322;0,319628938
5,3613;0,996072;0,232786787;0,342159532
5,3946;1,004304;0,248351685;0,156186662
5,4279;1,0128104;0,254531865;-0,47027842
5,4612;1,0215912;0,237364698;-1,701059863
5,4945;1,0306464;0,154046713;-3,157147248
5,5278;1,0347624;-0,008011345;-3,516109258
5,5611;1,0287256;-0,132988322;-2,317214334
5,5944;1,0226888;-0,165491491;-0,879456923
5,6277;1,0172008;-0,168696029;-0,030549958
5,661;1,011164;-0,154962296;0,350942645
5,6943;1,0067736;-0,138024024;0,42598098
5,7276;1,0021088;-0,12429029;0,398676955
5,7609;0,9985416;-0,11192993;0,369081683
5,7942;0,9947;-0,101171839;0,379201357
5,8275;0,9916816;-0,086980314;0,399631641
5,8608;0,9889376;-0,073704371;0,397531332
5,8941;0,9867424;-0,059741742;0,379583231
5,9274;0,985096;-0,04898365;0,379201357
5,9607;0,9834496;-0,037081081;0,442401583
5,994;0,982352;-0,018311645;0,471614981
6,0273;0,982352;-0,002517851;0,417579742
6,0606;0,982352;0,008926927;0,371181993
6,0939;0,9829008;0,020829496;0,358389198
6,1272;0,983724;0,032732065;0,356097951
6,1605;0,985096;0,044634635;0,357625449
6,1938;0,9867424;0,055621622;0,379965106
6,2271;0,9886632;0,070042042;0,394285399
6,2604;0,9914072;0,084004671;0,355525139
6,2937;0,9944256;0,093847181;0,31810144
6,327;0,9977184;0,102316316;0,353615767
6,3603;1,0010112;0,116507841;0,411660687
6,3936;1,0054016;0,132759426;0,388939156
6,4269;1,0100664;0,143746413;0,307218018
6,4602;1,0150056;0,153817818;0,132892318
6,4935;1,0202192;0,160455789;-0,340632035
6,5268;1,0259816;0,149239907;-1,292454171
6,5601;1,0322928;0,075993327;-2,193868877
6,5934;1,0322928;-0,031129796;-2,084461839
6,6267;1,0284512;-0,090642643;-1,128820958
6,66;1,0246096;-0,09956957;-0,263302453
6,6933;1,0215912;-0,092244912;0,160005406
6,7266;1,0185728;-0,083317985;0,341204846
6,7599;1,0158288;-0,068668669;0,43571878
6,7932;1,013908;-0,051501502;0,435145968
6,8265;1,012536;-0,037996663;0,383020102
6,8598;1,0114384;-0,02632299;0,33814985
6,8931;1,0108896;-0,017624958;0,351133583
6,9264;1,0100664;-0,003891225;0,393330713
6,9597;1,0106152;0,010529196;0,386266035
6,993;1,0108896;0,021973974;0,369845432
7,0263;1,0119872;0,035249917;0,349033273
7,0596;1,0133592;0,045321321;0,329939549
7,0929;1,0150056;0,055621622;0,351897332
7,1262;1,0169264;0,06912646;0,36029857
7,1595;1,0196704;0,081257925;0,308936453
7,1928;1,0224144;0,091558225;0,144730427
7,2261;1,0257072;0,097738405;-0,261774955
7,2594;1,0292744;0,087438105;-0,993446455
7,2927;1,0333904;0,025865199;-1,499239201
7,326;1,0311952;-0,041430097;-1,163380598
7,3593;1,029;-0,063861862;-0,419680052
7,3926;1,026256;-0,061115115;0,144157616
7,4259;1,0246096;-0,043719052;0,379201357
7,4592;1,023512;-0,029756423;0,385311348
7,4925;1,0226888;-0,017624958;0,349797022
7,5258;1,0224144;-0,007782449;0,345214528
7,5591;1,02214;0,003204538;0,398104144
7,5924;1,0224144;0,019685018;0,42254411
7,6257;1,023512;0,034334334;0,364690127
7,659;1,024884;0,044405739;0,276095248
7,6923;1,0265304;0,052188188;0,151795105
7,7256;1,0281768;0,059970637;-0,148931046
7,7589;1,0309208;0,052645979;-0,691001868
7,7922;1,033116;0,006637971;-0,98409053
7,8255;1,0311952;-0,035021021;-0,640785374
7,8588;1,0295488;-0,042345679;-0,072556151
7,8921;1,0279024;-0,031587588;0,294234285
7,9254;1,0273536;-0,014649316;0,402304763
7,9587;1,0270792;-0,001373373;0,372136679
7,992;1,0273536;0,009155822;0,343114219
8,0253;1,027628;0,020829496;0,313709884
8,0586;1,0287256;0,032274274;0,195519733
8,0919;1,0298232;0,039141141;-0,08229395
8,1252;1,031744;0,031816483;-0,468292673
8,1585;1,0328416;0,000228896;-0,611724727
8,1918;1,0314696;-0,023576243;-0,33650779
8,2251;1,030372;-0,022797998;-0,020964909
8,2584;1,0298232;-0,016709376;0,111106379
8,2917;1,0295488;-0,011444778;0,156110287
