tempo;posizione;velocità;acc
2,0313;0,906892;0,517303971;0,401922888
2,0646;0,924728;0,534471138;0,372136679
2,0979;0,9428384;0,543398065;0,299389591
2,1312;0,9609488;0,551638305;0,224542193
2,1645;0,9793336;0,564914248;-0,222632821
2,1978;0,9985416;0,565143143;-1,689985503
2,2311;1,0182984;0,50082349;-4,506118843
2,2644;1,037232;0,273759092;-7,315760316
2,2977;1,0407992;-0,072102102;-7,512807547
2,331;1,0287256;-0,316791458;-4,964177279
2,3643;1,0144568;-0,403085085;-2,127231781
2,3976;1,000188;-0,414529863;-0,471996855
2,4309;0,9867424;-0,406518519;0,184063498
2,4642;0,9730224;-0,393471471;0,390084779
2,4975;0,9604;-0,376990991;0,417961616
2,5308;0,948052;-0,363943944;0,383974788
2,5641;0,9362528;-0,352956957;0,384929474
2,5974;0,9244536;-0,33990991;0,425408169
2,6307;0,9134776;-0,323200534;0,429608788
2,664;0,9030504;-0,309695696;0,390657591
2,6973;0,8928976;-0,297564231;0,362207943
2,7306;0,8832936;-0,287035035;0,374427926
2,7639;0,8736896;-0,273987988;0,423307859
2,7972;0,8649088;-0,257278612;0,430372537
2,8305;0,8566768;-0,243773774;0,396003834
2,8638;0,8487192;-0,231413413;0,37347324
2,8971;0,8413104;-0,220426426;0,390657591
2,9304;0,8339016;-0,20577711;0,418152554
2,9637;0,8275904;-0,190898899;0,402686637
2,997;0,8212792;-0,178309643;0,372518553
3,0303;0,8157912;-0,167551552;0,379583231
3,0636;0,8100288;-0,154504505;0,424262545
3,0969;0,805364;-0,137795128;0,429417851
3,1302;0,8009736;-0,12429029;0,390848528
3,1635;0,797132;-0,112158825;0,363544503
3,1968;0,7935648;-0,10162963;0,380919792
3,2301;0,790272;-0,088353687;0,440110336
3,2634;0,787528;-0,070957624;0,45920406
3,2967;0,7856072;-0,055392726;0,413188185
3,33;0,7839608;-0,043032366;0,354952327
3,3633;0,7828632;-0,034105439;0,356479825
3,3966;0,7814912;-0,020371705;0,389702905
3,4299;0,7814912;-0,00618018;0,377482922
3,4632;0,7812168;0,004806807;0,364499189
3,4965;0,7817656;0,016938272;0,378628545
3,5298;0,7823144;0,029756423;0,400013516
3,5631;0,7836864;0,044405739;0,397531332
3,5964;0,7853328;0,057223891;0,364690127
3,6297;0,787528;0,068897564;0,327075491
3,663;0,7899976;0,078282282;0,315619256
3,6963;0,7927416;0,088124791;0,356670763
3,7296;0,79576;0,101171839;0,41567037
3,7629;0,7993272;0,117881215;0,416625056
3,7962;0,8037176;0,131843844;0,341777658
3,8295;0,8083824;0,138710711;0,315046445
3,8628;0,8127728;0,149926593;0,365453876
3,8961;0,8182608;0,164118118;0,391994152
3,9294;0,8237488;0,177394061;0,379392294
3,9627;0,83006;0,190670003;0,330130486
3,996;0,8366456;0,198681348;0,300917089
4,0293;0,8432312;0,208294962;0,335285792
4,0626;0,8503656;0,221570904;0,359725758
4,0959;0,8580488;0,233702369;0,351515457
4,1292;0,8660064;0,244231565;0,359916696
4,1625;0,8742384;0,256591925;0,394667273
4,1958;0,8830192;0,271241241;0,409178503
4,2291;0,8923488;0,284746079;0,393330713
4,2624;0,9019528;0,298479813;0,348078587
4,2957;0,91238;0,308093427;0,302062712
4,329;0,9225328;0,316104771;0,323065809
4,3623;0,9332344;0,329151818;0,358580135
4,3956;0,9444848;0,341512179;0,358007323
4,4289;0,9560096;0,353414748;0,346169214
4,4622;0,9680832;0,363715048;0,346551089
4,4955;0,9801568;0,376075409;0,314473633
4,5288;0,9930536;0,390495829;-0,014129356
4,5621;1,0062248;0,393700367;-1,045190447
4,5954;1,0199448;0,356619286;-3,073707675
4,6287;1,0339392;0,199139139;-5,187573849
4,662;1,0366832;-0,053561562;-5,346242695
4,6953;1,0273536;-0,225462129;-3,433051559
4,7286;1,0177496;-0,279252586;-1,379903427
4,7619;1,0078712;-0,286348348;-0,16802477
4,7952;0,9982672;-0,271241241;0,331467047
4,8285;0,9897608;-0,254074074;0,408987566
4,8618;0,9815288;-0,241255923;0,358389198
4,8951;0,9738456;-0,232557891;0,353233892
4,9284;0,965888;-0,220197531;0,415288495
4,9617;0,959028;-0,203488155;0,444883767
4,995;0,9524424;-0,189067734;0,428654102
5,0283;0,9464056;-0,174418418;0,392757901
5,0616;0,9409176;-0,162515849;0,352088269
5,0949;0,935704;-0,153360027;0,376528235
5,1282;0,9304904;-0,138710711;0,431136286
5,1615;0,9263744;-0,122001335;0,420252863
5,1948;0,9225328;-0,109183183;0,371754805
5,2281;0,91924;-0,099798465;0,384929474
5,2614;0,9156728;-0,085149149;0,437819089
5,2947;0,9134776;-0,068210878;0,430563474
5,328;0,9112824;-0,054934935;0,382638227
5,3613;0,9099104;-0,044176844;0,36793606
5,3946;0,908264;-0,031816483;0,390084779
5,4279;0,9077152;-0,017396063;0,393712587
5,4612;0,9071664;-0,004577911;0,370036369
5,4945;0,9074408;0,007324658;0,343305156
5,5278;0,9077152;0,017396063;0,342159532
5,5611;0,9085384;0,029298632;0,36373544
5,5944;0,909636;0,041887888;0,377673859
5,6277;0,9112824;0,055621622;0,36373544
5,661;0,9134776;0,066150817;0,34788765
5,6943;0,9156728;0,076908909;0,378055733
5,7276;0,9184168;0,092244912;0,387220721
5,7609;0,921984;0,10368969;0,369081683
5,7942;0,9252768;0,11605005;0,365453876
5,8275;0,9296672;0,129097097;0,337958913
5,8608;0,9340576;0,137795128;0,333949231
5,8941;0,9387224;0,149697698;0,369081683
5,9274;0,943936;0,163660327;0,371563867
5,9607;0,9496984;0,175791792;0,342541407
5,994;0,9557352;0,185634301;0,337195164
6,0273;0,9620464;0,196163497;0,385311348
6,0606;0,968632;0,211270604;0,426935667
6,0939;0,9760408;0,227751084;0,383783851
6,1272;0,9839984;0,238966967;0,288697106
6,1605;0,9922304;0,243315983;0,273804001
6,1938;0,9999136;0,254989656;0,254328402
6,2271;1,0089688;0,271012346;-0,187309432
6,2604;1,0182984;0,265518852;-1,353745025
6,2937;1,0281768;0,20371705;-3,058432696
6,327;1,0355856;0,038454454;-3,965575519
6,3603;1,0306464;-0,12429029;-3,007070579
6,3936;1,023512;-0,181971972;-1,333123803
6,4269;1,0172008;-0,188381048;-0,237144051
6,4602;1,0108896;-0,179225225;0,249173097
6,4935;1,0051272;-0,164575909;0,398676955
6,5268;0,9999136;-0,149697698;0,411660687
6,5601;0,9952488;-0,136650651;0,394285399
6,5934;0,9908584;-0,124976977;0,409178503
6,6267;0,9867424;-0,108954288;0,414142872
6,66;0,983724;-0,095907241;0,383592913
6,6933;0,9804312;-0,084691358;0,383401976
6,7266;0,9779616;-0,070728729;0,392376026
6,7599;0,9757664;-0,057910577;0,389511968
6,7932;0,97412;-0,045092426;0,393903524
6,8265;0,972748;-0,032045379;0,405168821
6,8598;0,9719248;-0,017624958;0,408223817
6,8931;0,9716504;-0,004577911;0,404214135
6,9264;0,9716504;0,007782449;0,428845039
6,9597;0,9719248;0,025636303;0,406887257
6,993;0,9735712;0,037767768;0,315237382
7,0263;0,9746688;0,043947948;0,29671647
7,0596;0,9763152;0,054706039;0,3568617
7,0929;0,978236;0,067753086;0,422162236
7,1262;0,9807056;0,084691358;0,434191282
7,1595;0,9839984;0,098425092;0,387411658
7,1928;0,9872912;0,110556557;0,334140168
7,2261;0,9914072;0,120856857;0,286787733
7,2594;0,9955232;0,127037037;0,315428319
7,2927;0,9996392;0,139397397;0,402686637
7,326;1,0045784;0,157251251;0,39142134
7,3593;1,0103408;0,169611612;0,232179683
7,3926;1,0161032;0,175105105;-0,101387674
7,4259;1,0218656;0,173960627;-0,816447634
7,4592;1,0284512;0,140999666;-2,00350445
7,4925;1,0342136;0,027467467;-2,712454419
7,5258;1,030372;-0,088124791;-2,027371605
7,5591;1,0254328;-0,124061395;-0,781697057
7,5924;1,0210424;-0,120399066;-0,001145623
7,6257;1,0174752;-0,108496496;0,282587114
7,659;1,013908;-0,097738405;0,359152947
7,6923;1,0108896;-0,085149149;0,408223817
7,7256;1,0081456;-0,070042042;0,434573156
7,7589;1,0062248;-0,054706039;0,417197867
7,7922;1,0045784;-0,041658992;0,38034698
7,8255;1,0034808;-0,029756423;0,356670763
7,8588;1,0026576;-0,019227227;0,370800118
7,8921;1,0021088;-0,00618018;0,410896939
7,9254;1,0021088;0,010071405;0,399440704
7,9587;1,002932;0,022431765;0,33681329
7,992;1,0037552;0,030672005;0,322111122
8,0253;1,0048528;0,041887888;0,364690127
8,0586;1,0064992;0,054934935;0,407841943
8,0919;1,00842;0,070270938;0,41146975
8,1252;1,011164;0,085378045;0,337577039
8,1585;1,0144568;0,09178712;0,284878361
8,1918;1,0172008;0,100256256;0,303399273
8,2251;1,020768;0,116965632;0,116662653
8,2584;1,0251584;0,122459126;-0,506365558
8,2917;1,0298232;0,096136136;-1,427446799
8,325;1,0336648;0,01236036;-1,858774023
8,3583;1,030372;-0,064090757;-1,241664866
8,3916;1,0270792;-0,076908909;-0,356288888
8,4249;1,024884;-0,07118652;0,124109205
8,4582;1,0224144;-0,060657324;0,320774562
8,4915;1,020768;-0,048068068;0,394667273
8,5248;1,0191216;-0,033189857;0,412424436
8,5581;1,0185728;-0,018769436;0,377482922
8,5914;1,018024;-0,00824024;0,347314838
8,6247;1,018024;0,002288956;0,368508871
8,658;1,018024;0,016251585;0,395621959
8,6913;1,0191216;0,03044311;0,379774169
8,7246;1,0202192;0,040514515;0,379774169
8,7579;1,0215912;0,055850517;0,360871382
8,7912;1,0240608;0,067981982;0,215377206
8,8245;1,026256;0,073704371;-0,079620829
8,8578;1,029;0,071873207;-0,618445717
8,8911;1,0322928;0,033876543;-1,128057209
8,9244;1,0320184;-0,024034034;-1,023614539
8,9577;1,0295488;-0,05104371;-0,412233499
8,991;1,027628;-0,04692359;0,122008896
9,0243;1,026256;-0,032732065;0,359725758
9,0576;1,0254328;-0,01648048;0,367649654
9,0909;1,0254328;-0,007324658;0,312659729
9,1242;1,024884;0,00206006;0,306855237
9,1575;1,0254328;0,014077077;0,278768369
9,1908;1,026256;0,020600601;0,237334988
