tempo;posizione;velocità;acc
6,993;0,9889376;-0,143975309;0,409942252
7,0263;0,9845472;-0,129554888;0,402304763
7,0596;0,9804312;-0,117652319;0,405359759
7,0929;0,9765896;-0,103003003;0,415097558
7,1262;0,9735712;-0,088582583;0,391994152
7,1595;0,9708272;-0,0773667;0,382638227
7,1928;0,9683576;-0,064548549;0,406887257
7,2261;0,9664368;-0,049670337;0,415097558
7,2594;0,9650648;-0,035249917;0,3845476
7,2927;0,9642416;-0,024491825;0,366408562
7,326;0,9634184;-0,013275943;0,407841943
7,3593;0,963144;0,003204538;0,434955031
7,3926;0,9636928;0,018311645;0,393139775
7,4259;0,964516;0,029298632;0,348460461
7,4592;0,9656136;0,040514515;0,330894235
7,4925;0,96726;0,050585919;0,337195164
7,5258;0,9689064;0,062488488;0,360107633
7,5591;0,971376;0,075764431;0,357625449
7,5924;0,97412;0,085378045;0,375382612
7,6257;0,976864;0,099798465;0,411851625
7,659;0,9807056;0,115592259;0,378628545
7,6923;0,9848216;0,124976977;0,346932963
7,7256;0,9889376;0,136650651;0,364499189
7,7589;0,9938768;0,149239907;0,381492604
7,7922;0,998816;0,163431431;0,359343884
7,8255;1,0048528;0,17487621;0,27590431
7,8588;1,0106152;0,182200868;0,127164201
7,8921;1,0169264;0,188381048;-0,265402762
7,9254;1,0232376;0,18105639;-1,151542489
7,9587;1,030372;0,127265933;-2,364566769
7,992;1,034488;-0,001602269;-2,782337448
8,0253;1,0292744;-0,104147481;-1,855146215
8,0586;1,024884;-0,130928262;-0,644795056
8,0919;1,0199448;-0,12841041;0,093750184
8,1252;1,0161032;-0,11192993;0,385120411
8,1585;1,012536;-0,096365032;0,410324127
8,1918;1,009792;-0,08354688;0,371945742
8,2251;1,007048;-0,073017684;0,361826068
8,2584;1,0048528;-0,060657324;0,385120411
8,2917;1,002932;-0,046465799;0,390084779
8,325;1,0018344;-0,033876543;0,377291984
8,3583;1,0007368;-0,022660661;0,395621959
8,3916;1,000188;-0,008011345;0,424071608
8,4249;1,000188;0,007095762;0,411851625
8,4582;1,0007368;0,020142809;0,378055733
8,4915;1,00156;0,032045379;0,351133583
8,5248;1,002932;0,042345679;0,359152947
8,5581;1,004304;0,054934935;0,392566964
8,5914;1,0064992;0,069584251;0,395240085
8,6247;1,0089688;0,083317985;0,347314838
8,658;1,0122616;0,09178712;0,319628938
8,6913;1,0150056;0,102087421;0,336240478
8,7246;1,0188472;0,117423423;0,216522829
8,7579;1,0229632;0,125663664;-0,216140955
8,7912;1,027628;0,114905572;-0,978171476
8,8245;1,0320184;0,061344011;-1,687694256
8,8578;1,0328416;-0,022431765;-1,643396817
8,8911;1,0292744;-0,072102102;-0,87621099
8,9244;1,0265304;-0,076451118;-0,154659164
8,9577;1,0240608;-0,069355355;0,207357842
8,991;1,0218656;-0,057223891;0,349415148
9,0243;1,0202192;-0,044405739;0,394285399
9,0576;1,0188472;-0,029985319;0,400777265
9,0909;1,0182984;-0,017167167;0,389893842
9,1242;1,0177496;-0,005493493;0,412997248
9,1575;1,0177496;0,010758091;0,422925985
9,1908;1,0185728;0,02426293;0,389130093
9,2241;1,019396;0,03662329;0,35476139
9,2574;1,0210424;0,047839173;0,322111122
9,2907;1,0226888;0,056537204;0,315046445
9,324;1,0246096;0,070270938;0,216331892
9,3573;1,0273536;0,079655656;-0,16115103
9,3906;1,030372;0,070957624;-0,817402321
9,4239;1,0336648;0,018540541;-1,232881753
9,4572;1,031744;-0,037538872;-0,890913158
9,4905;1,0295488;-0,049899233;-0,23939711
9,5238;1,0279024;-0,042574575;0,159738094
9,5571;1,0268048;-0,031816483;0,314244508
9,5904;1,0257072;-0,019639239;0,355257827
9,6237;1,0254328;-0,006409076;0,33456023
9,657;1,0257072;0,002288956;0,297251094
