tempo;posizione;velocità;acc
2,7972;0,9326856;-0,291612946;0,374618863
2,8305;0,9230816;-0,27902369;0,400777265
2,8638;0,9140264;-0,264374374;0,413188185
2,8971;0,90552;-0,250869536;0,40803288
2,9304;0,897288;-0,236678011;0,389702905
2,9637;0,8898792;-0,225462129;0,384929474
2,997;0,882196;-0,212415082;0,414142872
3,0303;0,8756104;-0,196392392;0,408223817
3,0636;0,8692992;-0,184718719;0,390084779
3,0969;0,8632624;-0,171900567;0,407078194
3,1302;0,8577744;-0,157251251;0,414333809
3,1635;0,8528352;-0,143746413;0,406887257
3,1968;0,8481704;-0,129554888;0,383401976
3,2301;0,8443288;-0,118567901;0,36927262
3,2634;0,8402128;-0,106207541;0,390466654
3,2967;0,8371944;-0,092016016;0,400968202
3,33;0,834176;-0,079884551;0,418343491
3,3633;0,8317064;-0,063632966;0,41910724
3,3966;0,83006;-0,050585919;0,384738537
3,4299;0,8284136;-0,039370037;0,383592913
3,4632;0,827316;-0,025407407;0,392376026
3,4965;0,8267672;-0,012589256;0,389321031
3,5298;0,8264928;0,000228896;0,391994152
3,5631;0,8267672;0,013275943;0,39485821
3,5964;0,827316;0,027467467;0,373282302
3,6297;0,828688;0,039141141;0,33127611
3,663;0,83006;0,047610277;0,340441097
3,6963;0,8317064;0,059970637;0,394094461
3,7296;0,8339016;0,075993327;0,394094461
3,7629;0,83692;0,088353687;0,340441097
3,7962;0,8399384;0,096822823;0,33127611
3,8295;0,8432312;0,108496496;0,372900428
3,8628;0,8470728;0,122688021;0,392376026
3,8961;0,8514632;0,135735068;0,380156043
3,9294;0,856128;0,148095429;0,360489507
3,9627;0,8613416;0,159769102;0,342159532
3,996;0,8668296;0,170069403;0,345978277
4,0293;0,872592;0,182200868;0,363926378
4,0626;0,8789032;0,195705706;0,34788765
4,0959;0,8857632;0,20577711;0,324784244
4,1292;0,8926232;0,21561962;0,347123901
4,1625;0,900032;0,22797998;0,391803215
4,1958;0,9077152;0,242858192;0,401922888
4,2291;0,9162216;0,257049716;0,34788765
4,2624;0,9250024;0,266434434;0,28697867
4,2957;0,9340576;0,273530197;0,302444587
4,329;0,9431128;0,283830497;0,392185089
4,3623;0,9527168;0,300768769;0,449466261
4,3956;0,963144;0,31770704;0,399631641
4,4289;0,97412;0,328236236;0,31676488
4,4622;0,985096;0,336247581;0,257383398
4,4955;0,9963464;0,34815015;-0,004964368
4,5288;1,0081456;0,354559226;-0,943802773
4,5621;1,020768;0,319538205;-2,82854426
4,5954;1,033116;0,173045045;-4,727224166
4,6287;1,0353112;-0,056079413;-4,794052199
4,662;1,0265304;-0,208294962;-2,986449357
4,6953;1,0177496;-0,249725058;-1,125575024
4,7286;1,0092432;-0,252700701;-0,094513933
4,7619;1,0007368;-0,240569236;0,340632035
4,7952;0,9930536;-0,223173173;0,452139382
4,8285;0,9859192;-0,207150484;0,425217231
4,8618;0,9793336;-0,19341675;0,352279206
4,8951;0,9732968;-0,186320988;0,350369834
4,9284;0,9667112;-0,173502836;0,43571878
4,9617;0,9614976;-0,1547334;0,455958127
4,995;0,9565584;-0,139626293;0,389321031
5,0283;0,9524424;-0,13047047;0,361635131
5,0616;0,9477776;-0,119254588;0,425408169
5,0949;0,9442104;-0,100714047;0,452712194
5,1282;0,941192;-0,085378045;0,384356662
5,1615;0,9387224;-0,07530664;0,322111122
5,1948;0,9362528;-0,067295295;0,350751708
5,2281;0,9340576;-0,054248248;0,440301273
5,2614;0,9324112;-0,035249917;0,45710375
5,2947;0,9318624;-0,020142809;0,375955424
5,328;0,9313136;-0,011444778;0,321729248
5,3613;0,9310392;-0,001831164;0,350751708
5,3946;0,9310392;0,011902569;0,387602595
5,4279;0,9318624;0,025178512;0,393330713
5,4612;0,9326856;0,039141141;0,370036369
5,4945;0,9346064;0,049670337;0,348842336
5,5278;0,9359784;0,060428428;0,375955424
5,5611;0,938448;0,075764431;0,37691011
5,5944;0,941192;0,086751418;0,348269524
5,6277;0,9442104;0,098196196;0,340059223
5,661;0,9477776;0,108496496;0,35476139
5,6943;0,9513448;0,121085752;0,389321031
5,7276;0,9557352;0,136421755;0,376146361
5,7609;0,9606744;0,146035369;0,363162629
5,7942;0,9653392;0,158624625;0,392948838
5,8275;0,9711016;0,174189523;0,37137293
5,8608;0,9771384;0,184718719;0,317528629
5,8941;0,9834496;0,193874541;0,303017398
5,9274;0,9900352;0,203259259;0,334903917
5,9607;0,9968952;0,21561962;0,364499189
5,994;1,004304;0,230726727;0,232179683
6,0273;1,0122616;0,241942609;-0,327457365
6,0606;1,020768;0,230268936;-1,525970415
6,0939;1,0295488;0,154275609;-2,99656903
6,1272;1,0339392;-0,001144478;-3,459400898
6,1605;1,0284512;-0,129097097;-2,360175212
6,1938;1,02214;-0,165720387;-0,910961568
6,2271;1,016652;-0,166864865;-0,039905883
6,2604;1,0108896;-0,154504505;0,338531725
6,2937;1,0062248;-0,137795128;0,428845039
6,327;1,0018344;-0,123832499;0,417197867
6,3603;0,9979928;-0,110556557;0,403068512
6,3936;0,9944256;-0,096593927;0,380537918
6,4269;0,9916816;-0,08560694;0,372327616
6,4602;0,9886632;-0,073017684;0,395431022
6,4935;0,9867424;-0,058597264;0,402686637
6,5268;0,9848216;-0,045550217;0,394667273
6,5601;0,983724;-0,032732065;0,394476336
6,5934;0,9826264;-0,019685018;0,401541014
6,6267;0,982352;-0,005264598;0,390084779
6,66;0,982352;0,007095762;0,36029857
6,6933;0,9829008;0,017624958;0,358771072
6,7266;0,9834496;0,029985319;0,380728855
6,7599;0,9848216;0,044176844;0,370418244
6,7932;0,986468;0,056079413;0,325357055
6,8265;0,9886632;0,065235235;0,301108026
6,8598;0,9908584;0,073475475;0,347123901
6,8931;0,993328;0,087667;0,410324127
6,9264;0,9966208;0,103918585;0,393330713
6,9597;1,0004624;0,114905572;0,346932963
6,993;1,004304;0,124976977;0,346742026
7,0263;1,0086944;0,137108442;0,354188579
7,0596;1,0133592;0,151528862;0,226069691
7,0929;1,0188472;0,160684685;-0,226642503
7,1262;1,0243352;0,152215549;-1,129966581
7,1595;1,0306464;0,092016016;-2,121312726
7,1928;1,0322928;-0,017624958;-2,238930066
7,2261;1,0281768;-0,092016016;-1,321667569
