tempo;posizione;velocità;acc
4,6287;0,9900352;0,393242576;0,075420209
4,662;1,0032064;0,396904905;-0,684510002
4,6953;1,016652;0,375846513;-2,326761196
4,7286;1,0306464;0,270554555;-4,607124642
4,7619;1,0394272;0,032960961;-5,686683792
4,7952;1,0322928;-0,190212212;-4,344204064
4,8285;1,02214;-0,282457124;-2,064986241
4,8618;1,0114384;-0,298479813;-0,481734654
4,8951;1,0018344;-0,286119453;0,19017349
4,9284;0,9925048;-0,273301301;0,343496093
4,9617;0,983724;-0,262314314;0,380728855
4,995;0,9749432;-0,249267267;0,425026294
5,0283;0,9669856;-0,232557891;0,428463165
5,0616;0,9595768;-0,219053053;0,385693223
5,0949;0,9524424;-0,207150484;0,353233892
5,1282;0,9458568;-0,197079079;0,368699809
5,1615;0,9392712;-0,18517651;0,450039073
5,1948;0,9332344;-0,165720387;0,486126211
5,2281;0,9282952;-0,148324324;0,401541014
5,2614;0,9236304;-0,13825292;0,298625842
5,2947;0,91924;-0,132530531;0,306263332
5,328;0,9145752;-0,120856857;0,400204453
5,3613;0,911008;-0,103918585;0,446220328
5,3946;0,9077152;-0,088353687;0,416815993
5,4279;0,9052456;-0,075764431;0,371563867
5,4612;0,902776;-0,066150817;0,386647909
5,4945;0,9005808;-0,050357024;0,41357006
5,5278;0,8994832;-0,035936603;0,377291984
5,5611;0,8983856;-0,02632299;0,366981374
5,5944;0,8975624;-0,012818151;0,391230403
5,6277;0,8975624;0,000228896;0,405741633
5,661;0,8975624;0,013962629;0,420634738
5,6943;0,8983856;0,029985319;0,385502286
5,7276;0,8997576;0,040514515;0,331467047
5,7609;0,9011296;0,050128128;0,3291758
5,7942;0,9030504;0,060657324;0,372327616
5,8275;0,9049712;0,076222222;0,385693223
5,8608;0,908264;0,088582583;0,341013909
5,8941;0,911008;0,097280614;0,336049541
5,9274;0,9145752;0,110098765;0,355525139
5,9607;0,9184168;0,121085752;0,376146361
5,994;0,9225328;0,135277277;0,39142134
6,0273;0,927472;0,148095429;0,378437608
6,0606;0,9324112;0,160455789;0,366408562
6,0939;0,9381736;0,172358358;0,360107633
6,1272;0,943936;0,183345345;0,381492604
6,1605;0,9502472;0,197765766;0,399440704
6,1938;0,9571072;0,211957291;0,36583575
6,2271;0,964516;0,222257591;0,330130486
6,2604;0,9719248;0,2321001;0,341777658
6,2937;0,9798824;0,244231565;0,373855114
6,327;0,9881144;0,25842309;0,358771072
6,3603;0,9971696;0,270325659;0,245163415
6,3936;1,0062248;0,27902369;-0,100051113
6,4269;1,0158288;0,276734735;-0,947812455
6,4602;1,0251584;0,243087087;-2,518844058
6,4935;1,0353112;0,112616617;-4,016364824
6,5268;1,0350368;-0,081257925;-3,824281962
6,5601;1,0268048;-0,19135669;-2,143461446
6,5934;1,019396;-0,212415082;-0,627801642
6,6267;1,0122616;-0,205548215;0,107115791
6,66;1,005676;-0,191585586;0,317146754
6,6933;0,9996392;-0,181285285;0,346742026
6,7266;0,9936024;-0,170527194;0,400968202
6,7599;0,9881144;-0,155191191;0,461877181
6,7932;0,9831752;-0,137337337;0,45156657
6,8265;0,9790592;-0,122459126;0,367745123
6,8598;0,9752176;-0,113074408;0,29461616
6,8931;0,9716504;-0,106894228;0,334140168
6,9264;0,9678088;-0,092931598;0,434000344
6,9597;0,9653392;-0,07530664;0,463022805
6,993;0,9628696;-0,059512846;0,418725365
7,0263;0,9614976;-0,047152486;0,364881064
7,0596;0,9598512;-0,037996663;0,385120411
7,0929;0,9587536;-0,023118452;0,445456579
7,1262;0,9582048;-0,005722389;0,434764093
7,1595;0,9584792;0,008698031;0,349033273
7,1928;0,959028;0,01648048;0,292706788
7,2261;0,9595768;0,02426293;0,342541407
7,2594;0,9604;0,038454454;0,41700693
7,2927;0,9620464;0,05516383;0,412042562
7,326;0,9642416;0,067753086;0,358389198
7,3593;0,9667112;0,076680013;0,359534821
7,3926;0,9691808;0,089498165;0,412806311
7,4259;0,9724736;0,107123123;0,393139775
7,4592;0,9765896;0,117881215;0,317910503
7,4925;0,9804312;0,125663664;0,309318327
7,5258;0,9848216;0,136650651;0,354188579
7,5591;0,9894864;0,149468802;0,396385708
7,5924;0,9947;0,164347014;0,398867892
7,6257;1,0004624;0,178080747;0,340822972
7,659;1,0067736;0,186549883;0,263875264
7,6923;1,0128104;0,196621288;0,061099917
7,7256;1,0196704;0,203945946;-0,607753232
7,7589;1,0270792;0,180140807;-1,904408023
7,7922;1,034488;0,074848849;-3,020627123
7,8255;1,0333904;-0,0670664;-2,774699959
7,8588;1,027628;-0,143517518;-1,485109846
7,8921;1,0218656;-0,157251251;-0,32573893
7,9254;1,016652;-0,144890891;0,244781541
7,9587;1,0122616;-0,129325993;0,383020102
7,992;1,0081456;-0,116507841;0,368508871
8,0253;1,0045784;-0,105978645;0,361635131
8,0586;1,0010112;-0,093618285;0,383783851
8,0919;0,9982672;-0,07942676;0,383592913
8,1252;0,9957976;-0,0670664;0,360489507
8,1585;0,9938768;-0,056537204;0,366599499
8,1918;0,991956;-0,043947948;0,405359759
8,2251;0,9908584;-0,028840841;0,42254411
8,2584;0,9900352;-0,013962629;0,388557282
8,2917;0,9900352;-0,00206006;0,33127611
8,325;0,9900352;0,00618018;0,324784244
8,3583;0,9903096;0,017853854;0,364308252
8,3916;0,9911328;0,031816483;0,371563867
8,4249;0,9925048;0,043947948;0,347314838
8,4582;0,9941512;0,054019353;0,346742026
8,4915;0,996072;0,06500634;0,394667273
8,5248;0,9982672;0,081257925;0,416815993
8,5581;1,00156;0,095678345;0,363926378
8,5914;1,0048528;0,104605272;0,329939549
8,6247;1,00842;0,115821154;0,339295474
8,658;1,012536;0,127723724;0,321156436
8,6913;1,0169264;0,139855189;0,172798201
8,7246;1,0218656;0,147408742;-0,286214921
8,7579;1,0270792;0,135963964;-1,167008405
8,7912;1,0325672;0,074162162;-2,076060601
8,8245;1,0336648;-0,031587588;-2,101455254
8,8578;1,029;-0,097738405;-1,18190151
8,8911;1,0251584;-0,105520854;-0,299389591
8,9244;1,0218656;-0,100256256;0,117044528
8,9577;1,0185728;-0,092244912;0,295952721
8,991;1,0155544;-0,080113447;0,397722269
9,0243;1,0130848;-0,063632966;0,426935667
9,0576;1,0114384;-0,049899233;0,400777265
9,0909;1,009792;-0,037309977;0,380537918
9,1242;1,0089688;-0,025178512;0,379965106
9,1575;1,0081456;-0,013504838;0,418343491
9,1908;1,0078712;0,003204538;0,440110336
9,2241;1,00842;0,018311645;0,394476336
9,2574;1,0092432;0,029298632;0,350178897
9,2907;1,0103408;0,040514515;0,338531725
9,324;1,0119872;0,050814815;0,359343884
9,3573;1,0136336;0,063632966;0,400777265
9,3906;1,0161032;0,07942676;0,389702905
9,4239;1,0191216;0,090642643;0,32783924
9,4572;1,02214;0,101858525;0,170888829
9,4905;1,0257072;0,111472139;-0,308172704
9,5238;1,0300976;0,098425092;-1,206914288
9,5571;1,034488;0,024034034;-1,830515311
9,5904;1,0320184;-0,059283951;-1,423437117
9,6237;1,0284512;-0,085835836;-0,520113039
9,657;1,0254328;-0,081257925;0,09890549
9,6903;1,0229632;-0,0670664;0,337004227
9,7236;1,0210424;-0,054019353;0,367745123
9,7569;1,019396;-0,042116783;0,355907014
9,7902;1,0182984;-0,031587588;0,371945742
9,8235;1,0172008;-0,018540541;0,415441245
9,8568;1,0169264;-0,00206006;0,405054259
9,8901;1,0172008;0,010758091;0,326158992
9,9234;1,0177496;0,019639239;0,244705166
9,9567;1,0185728;0,026094094;0,184693591
9,99;1,0196704;0,030214214;0,147250799
